Name,Brand,Price,Image URL,Product URL,Star Rating,Number of Reviews
Naira Pleated Maxi Dress,Petal & Pup,$119.00,https://n.nordstrommedia.com/id/sr3/06f7c732-f17c-45cc-aee9-91db89c19cc8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/naira-pleated-maxi-dress/7754323?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.6 out of 5 stars,(71)
Yoko Halter Neck Stretch Poplin Midi Dress,Proenza Schouler,"$1,290.00",https://n.nordstrommedia.com/id/sr3/e67c5bcb-d7b0-415f-a23c-a25f13bdc84c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7809163?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Good Curve High Waist Straight Leg Jeans (Regular & Plus Size),Good American,$139.00,https://n.nordstrommedia.com/id/sr3/1866209f-a52b-4218-b1b9-efd9cd86d187.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/good-american-good-curve-high-waist-straight-leg-jeans-regular-plus-size/7238888?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=401,3.6 out of 5 stars,(45)
Front Cutout Sleeveless Maxi Dress,ASTR the Label,$89.00,https://n.nordstrommedia.com/id/sr3/7793b3de-2e0d-47e8-a758-18983f28578a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/front-cutout-sleeveless-maxi-dress/7844976?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=456,No rating,No reviews
Shirred Gown,Jewel Badgley Mischka,$248.00,https://n.nordstrommedia.com/id/sr3/1684321d-47c3-46a1-8886-8eae2950ecdf.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/shirred-gown/7753790?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,No rating,No reviews
Take Me Home Cotton Sweater,Free People,$148.00,https://n.nordstrommedia.com/id/sr3/c678c6fa-9608-490f-9b84-45a18d2ba8a4.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/free-people-take-me-home-cotton-sweater/7454214?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=600,4.2 out of 5 stars,(36)
Floral Wrap Maternity Dress,Seraphine,$220.00,https://n.nordstrommedia.com/id/sr3/fb1f624a-c96a-42c8-99f9-6b6cb378544a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/floral-wrap-maternity-dress/7782400?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=405,5 out of 5 stars,(2)
Pixie Maxi Dress,Petal & Pup,$89.00,https://n.nordstrommedia.com/id/sr3/49d3ac45-43a3-44ab-ac6c-e9441e85a21e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/pixie-maxi-dress/7753228?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=650,3.9 out of 5 stars,(16)
Courtside Sport Dress,Alo,$118.00,https://n.nordstrommedia.com/id/sr3/d296dc41-2cf8-4849-94e3-16da9e342312.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/alo-courtside-sport-dress/7079399?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.5 out of 5 stars,(13)
Tatiana Corset Dress,HOUSE OF CB,$225.00,https://n.nordstrommedia.com/id/sr3/bc3e7746-4f4d-45ff-9850-c0966e5fd768.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/tatiana-corset-dress/7422322?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=697,3.9 out of 5 stars,(24)
"The Perfect Kick Flare Ponte Pants (Regular, Petite, Petite Plus & Plus)",SPANX®,$148.00,https://n.nordstrommedia.com/id/sr3/f30a5ae8-cab4-46e1-8bec-115d56a52716.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/spanx-the-perfect-kick-flare-ponte-pants-regular-petite-petite-plus-plus/7519776?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=016,4.2 out of 5 stars,(20)
Shaker Stitch V-Neck Wool & Cashmere Sweater,Vince,$395.00,https://n.nordstrommedia.com/id/sr3/bea3e807-6fe3-46a7-87aa-226893300bbb.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/vince-shaker-stitch-v-neck-wool-cashmere-sweater/7816870?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=450,3 out of 5 stars,(3)
Women's Everyday Waffle Robe,Nordstrom,$79.00,https://n.nordstrommedia.com/id/sr3/9fb3a355-7d7d-4223-b435-aaa324e84aa9.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/nordstrom-womens-everyday-waffle-robe/6687603?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=270,4.7 out of 5 stars,(75)
The '90s High Waist Straight Leg Jeans (Ferman),Madewell,$128.00,https://n.nordstrommedia.com/id/sr3/9d3b9c75-7c67-4130-a3f1-6621ec45a78e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/the-90s-high-waist-straight-leg-jeans-ferman/7801924?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,3.8 out of 5 stars,(5)
Loretta Sleeveless Half Zip,Varley,$128.00,https://n.nordstrommedia.com/id/sr3/993c4745-52ab-4cf7-8f47-5e5dafd7cc26.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/loretta-sleeveless-half-zip/7784162?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=250,5 out of 5 stars,(2)
Exposed Seam Crewneck Sweater,Vince Camuto,$69.00,https://n.nordstrommedia.com/id/sr3/23d80487-f919-49c7-91b1-bb39b0dd9978.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/vince-camuto-exposed-seam-crewneck-sweater/6414710?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=002,4.2 out of 5 stars,(322)
Button Front Long Sleeve Satin Dress,Treasure & Bond,$99.50,https://n.nordstrommedia.com/id/sr3/fd231019-d6d8-48c9-82b3-ce0af1d7b4a9.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/button-front-long-sleeve-satin-dress/7735161?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=301,4.8 out of 5 stars,(4)
Sequin Mesh Column Gown,Mac Duggal,$298.00,https://n.nordstrommedia.com/id/sr3/23425114-be7b-4bb0-93e7-2e63f2120e15.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/mac-duggal-sequin-mesh-column-gown/6184881?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=415,3.7 out of 5 stars,(26)
Summers End Maxi Dress,Billabong,$79.95,https://n.nordstrommedia.com/id/sr3/2ff5cdac-ca07-4e17-abb5-36c1e0b1f386.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/summers-end-maxi-dress/7834013?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=101,4 out of 5 stars,(2)
Logo Boyfriend Tee,Aviator Nation,$83.00,https://n.nordstrommedia.com/id/sr3/efb60c7e-f2f5-4469-b7e8-dcda1178e737.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/aviator-nation-logo-boyfriend-tee/4962685?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=063,5 out of 5 stars,(5)
McKenna Front Twist Long Sleeve Mini Shirtdress,Cinq à Sept,$365.00,https://n.nordstrommedia.com/id/sr3/ca0b8a15-f4d1-4364-88cc-a7ca93e46a8f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/mckenna-front-twist-long-sleeve-mini-shirtdress/6410956?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,3.7 out of 5 stars,(14)
Millie Pleated Wool Blend Pants,Reiss,$285.00,https://n.nordstrommedia.com/id/sr3/4942c7b6-e78f-4727-85c5-df77717c6a89.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/millie-pleated-wool-blend-pants/7783673?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=600,3.3 out of 5 stars,(4)
Nicolette Sleeveless Sheath Gown,Kay Unger,$318.00,https://n.nordstrommedia.com/id/sr3/be6335cb-a3f7-4590-aa8d-a57923f1ea0c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/nicolette-sleeveless-sheath-gown/7740368?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=680,4 out of 5 stars,(2)
Naira Floral Pleated Maxi Dress,Petal & Pup,$119.00,https://n.nordstrommedia.com/id/sr3/168d2f25-b43f-4180-8bdf-17f9032c835c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/naira-floral-pleated-maxi-dress/7853293?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=450,4 out of 5 stars,(9)
Tiered Ruffle Empire Waist Chiffon Gown,Mac Duggal,$398.00,https://n.nordstrommedia.com/id/sr3/3b6a5cae-f2bc-42a2-b4e4-3c1c40d834da.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/mac-duggal-tiered-ruffle-empire-waist-chiffon-gown/6413696?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.6 out of 5 stars,(14)
Naomi Tie Waist Ankle Pants,Splendid,$98.00,https://n.nordstrommedia.com/id/sr3/fcf8c067-6fa1-4a70-9188-a2c84eaa0730.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/splendid-naomi-tie-waist-ankle-pants/7256806?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,4.2 out of 5 stars,(24)
Floral Puff Sleeve Top,1.STATE,$79.00,https://n.nordstrommedia.com/id/sr3/a198a30d-3210-42a3-aa0a-fd9a5c4171b6.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/floral-puff-sleeve-top/7839129?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=834,2.7 out of 5 stars,(3)
Sand Wash CloudWeight Sweatshirt,Sweaty Betty,$128.00,https://n.nordstrommedia.com/id/sr3/357d081e-783c-47fe-81bb-fb568c13651a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sand-wash-cloudweight-sweatshirt/7473498?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=651,4.3 out of 5 stars,(32)
FP Movement Hot Shot Racerback Tank Minidress,Free People,$60.00,https://n.nordstrommedia.com/id/sr3/c99113fd-e833-494c-b419-dc5983f8c6a8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/fp-movement-hot-shot-racerback-tank-minidress/7554016?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.2 out of 5 stars,(24)
Strapless Mesh & Chiffon Corset Minidress,EDIKTED,$83.20,https://n.nordstrommedia.com/id/sr3/2d9af8ca-96cc-45c0-8dba-6677975d9495.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/strapless-mesh-chiffon-corset-minidress/7908884?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,No rating,No reviews
Tweed Knit Crop Jacket,Vince Camuto,$139.00,https://n.nordstrommedia.com/id/sr3/9def0323-661f-41aa-804c-e8cfd07396ca.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/tweed-knit-crop-jacket/7798544?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,3.5 out of 5 stars,(4)
Rib Brami Crop Tank,Free People,$28.00,https://n.nordstrommedia.com/id/sr3/16e6b481-64d5-4136-ac1b-9cd8d6f18505.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/rib-brami-crop-tank/4737571?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.4 out of 5 stars,(107)
Sammie Pleat Strapless Stretch Cotton Sundress,WAYF,$88.00,https://n.nordstrommedia.com/id/sr3/2bda8c36-cc2c-4a7c-914c-aa39d303dfcb.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sammie-pleat-strapless-stretch-cotton-sundress/7681117?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=480,5 out of 5 stars,(3)
Reese Fab Ab High Waist Crop Straight Leg Jeans (Invent) (Regular & Petite),KUT from the Kloth,$109.00,https://n.nordstrommedia.com/id/sr3/5ee55175-7f17-4bfe-bccd-73a9d467e03a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/reese-fab-ab-high-waist-crop-straight-leg-jeans-invent-regular-petite/7802718?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=461,4.8 out of 5 stars,(6)
Frayed Hem Wide Leg Jeans,HIDDEN JEANS,$88.00,https://n.nordstrommedia.com/id/sr3/d976d023-bd16-40db-b6be-9d462c5e1f2e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/frayed-hem-wide-leg-jeans/6854008?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=425,3 out of 5 stars,(6)
Dani Silk Charmeuse Blouse,L'AGENCE,$345.00,https://n.nordstrommedia.com/id/sr3/9d3599cc-29f2-4d2f-8124-84a86bfa406b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lagence-dani-silk-charmeuse-blouse/5371746?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,4.3 out of 5 stars,(12)
New Vintage T-Shirt,SKIMS,$48.00,https://n.nordstrommedia.com/id/sr3/337c42cc-b4bb-40d4-b9d7-f16a0214687c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/new-vintage-t-shirt/7722310?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=021,No rating,No reviews
Nalini Mesh Corset Cocktail Dress,HOUSE OF CB,$239.00,https://n.nordstrommedia.com/id/sr3/75f132b7-dbc5-46d6-bc31-3b804d2a9ec2.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/nalini-mesh-corset-cocktail-dress/7347918?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=696,3.9 out of 5 stars,(28)
Beverly High Waist Skinny Flare Jeans (Washed Oxford),Veronica Beard,$328.00,https://n.nordstrommedia.com/id/sr3/acab694b-6ebb-4403-82f3-304673ec908b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/beverly-high-waist-skinny-flare-jeans-washed-oxford/7778607?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=435,3.8 out of 5 stars,(4)
Effortless Hybrid Racerback Midi Dress,Zella,$89.00,https://n.nordstrommedia.com/id/sr3/1bc21aba-f343-4e57-9ddc-8e60859490ea.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/effortless-hybrid-racerback-midi-dress/7738446?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,4 out of 5 stars,(54)
Button Shoulder Cotton Blend Sweater,Vince,$325.00,https://n.nordstrommedia.com/id/sr3/3efbe844-ee03-4440-9912-4dfe4e6b7478.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/vince-button-shoulder-cotton-blend-sweater/7816840?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=403,5 out of 5 stars,(3)
Filomena Side Slit Matte Jersey Gown,HOUSE OF CB,$269.00,https://n.nordstrommedia.com/id/sr3/87298d4c-6ff1-423a-9bd9-300db0c0d966.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/filomena-side-slit-matte-jersey-gown/7889459?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=303,4.5 out of 5 stars,(2)
Lacewings Crewneck Sweatshirt,TravisMathew,$119.95,https://n.nordstrommedia.com/id/sr3/eceefa22-b450-426b-8640-9bdf30d7eb47.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lacewings-crewneck-sweatshirt/7771103?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=200,4.7 out of 5 stars,(3)
Alicia Mixed Media Midi Dress,Dress the Population,$198.00,https://n.nordstrommedia.com/id/sr3/a4c62cfc-473c-4890-924b-d3e8094984d8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/dress-the-population-alicia-mixed-media-midi-dress/4686720?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=686,3.6 out of 5 stars,(201)
Lil' Hustler Ankle Bootcut Jeans,MOTHER,$238.00,https://n.nordstrommedia.com/id/sr3/0afcb66a-4ffc-4e78-b57e-b51d0a44cc42.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7692905?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=402,4 out of 5 stars,(6)
Crewneck Boxy Rib T-Shirt,Eileen Fisher,$118.00,https://n.nordstrommedia.com/id/sr3/ced1e67c-5f4f-43d5-bc86-c56815b3d1cc.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/eileen-fisher-crewneck-boxy-rib-t-shirt/5919995?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,2.3 out of 5 stars,(3)
Crystal Detail Pleated Gown,Eliza J,$308.00,https://n.nordstrommedia.com/id/sr3/16162084-c71c-43b6-a178-2c04b9c73347.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/eliza-j-crystal-detail-pleated-gown/7772647?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=830,3.5 out of 5 stars,(4)
2-Pack Sheer Panties,EBY,$36.00,https://n.nordstrommedia.com/id/sr3/f7de6c63-82f3-4653-b33e-8e9028b30b99.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7416048?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.3 out of 5 stars,(3)
Josephine Animal Print Button-Up Shirt,Rails,$168.00,https://n.nordstrommedia.com/id/sr3/257d58e5-cddf-4194-ad4d-a0d5c0adbcd0.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/josephine-animal-print-button-up-shirt/7836504?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=203,5 out of 5 stars,(6)
Body High Rise Bike Shorts,Hanky Panky,$39.00,https://n.nordstrommedia.com/id/sr3/df47b87e-ef1c-459a-8ad9-f65bf363c494.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/body-high-rise-bike-shorts/7856784?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.3 out of 5 stars,(4)
Editor Knit Blazer,NIC+ZOE,$188.00,https://n.nordstrommedia.com/id/sr3/b9eb0884-570a-4a50-a47f-60f116199e3a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/nic-and-zoe-editor-knit-blazer/7569760?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=427,3.7 out of 5 stars,(10)
Jadyn Raw Hem Crop Wide Leg Jeans,Pistola,$168.00,https://n.nordstrommedia.com/id/sr3/34b4d5fe-228a-446e-9fb1-19529ef3d19d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7844302?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=403,5 out of 5 stars,(1)
Lucia Ruffle Hem Maxi Sundress,Ramy Brook,$485.00,https://n.nordstrommedia.com/id/sr3/e4f99801-5e6e-44ce-8cda-12e1bf0063be.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lucia-ruffle-hem-maxi-sundress/7728397?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,No rating,No reviews
Eloise Cotton Blend Lace Jumpsuit,Petal & Pup,$85.00,https://n.nordstrommedia.com/id/sr3/c2b6f9c2-057f-4970-b7c7-e80a03dafff6.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/eloise-cotton-blend-lace-jumpsuit/7819137?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=101,4.6 out of 5 stars,(11)
Romantic Corded Lace Unlined Underwire Bra,SAVAGE X FENTY,$49.95,https://n.nordstrommedia.com/id/sr3/9af2c053-4f23-4feb-89d8-e63640b68e9e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7922517?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Khloe Bouclé Blazer,Cinq à Sept,$395.00,https://n.nordstrommedia.com/id/sr3/8d09149d-c1bb-4357-b49e-6d117a7e7346.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/cinq-a-sept-khloe-boucl-blazer/5889986?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,4.2 out of 5 stars,(26)
Colorblock Long Sleeve Midi Dress,Maggy London,$138.00,https://n.nordstrommedia.com/id/sr3/a100c2bd-d624-49a3-9a50-07c0771ad6fc.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7769011?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=265,3.5 out of 5 stars,(6)
The Suzie Stripe Long Sleeve Popover Top,Joe's,$198.00,https://n.nordstrommedia.com/id/sr3/b8dc504e-f966-438f-ab28-404b1a71d2f9.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7780473?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,No rating,No reviews
'Ab'Solution Skyrise Raw Hem High Waist Stretch Bootcut Jeans (Regular & Petite) (Nordstrom Exclusive),Wit & Wisdom,$88.00,https://n.nordstrommedia.com/id/sr3/5dc4c8c0-95e8-4f01-99ae-882b00206553.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/wit-and-wisdom-absolution-skyrise-raw-hem-high-waist-stretch-bootcut-jeans-regular-petite-nordstrom-exclusive/6534297?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=016,4.2 out of 5 stars,(64)
Sportswear Tech Fleece Joggers,Nike,$120.00,https://n.nordstrommedia.com/id/sr3/a507313e-9ef2-4381-b94d-22063d5eb230.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/nike-sportswear-tech-fleece-joggers/7293883?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=050,4.2 out of 5 stars,(34)
Cabana Strapless Cotton Blend Bandeau,On Gossamer,$34.00,https://n.nordstrommedia.com/id/sr3/27fe642e-55fa-4dfc-b07f-89817f763402.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/on-gossamer-cabana-strapless-cotton-blend-bandeau/6211504?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,3.6 out of 5 stars,(7)
Square Neck Sateen Midi Gown,Dessy Collection,$248.00,https://n.nordstrommedia.com/id/sr3/500f516b-c32a-497b-8110-b0cfb6cc6039.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/square-neck-sateen-midi-gown/7674616?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,3.9 out of 5 stars,(19)
Rachael Fab Ab High Waist Crop Mom Jeans (Exalted),KUT from the Kloth,$99.00,https://n.nordstrommedia.com/id/sr3/993b39cd-18e4-49cd-b297-0b0db1d566cd.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/rachael-fab-ab-high-waist-crop-mom-jeans-exalted/7900572?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=480,No rating,No reviews
Stand Collar Reversible Wool & Cashmere Coat,Eileen Fisher,$528.00,https://n.nordstrommedia.com/id/sr3/d5d9b6e1-aa9e-43cd-a17d-687455f47f71.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/eileen-fisher-stand-collar-reversible-wool-cashmere-coat/7695630?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=424,4.1 out of 5 stars,(12)
Crop Straight Leg Utility Pants,Treasure & Bond,$79.50,https://n.nordstrommedia.com/id/sr3/0b3c0158-31c5-4e0e-88be-5ff84690ed51.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/crop-straight-leg-utility-pants/7746889?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Josette Beltled Midi Shirtdress (Plus),CIEBON,$170.00,https://n.nordstrommedia.com/id/sr3/08d027a1-7336-4589-9664-892d60a8db59.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/josette-beltled-midi-shirtdress-plus/7829112?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=002,3.7 out of 5 stars,(3)
Henley Cover-Up Dress,Nordstrom,$69.00,https://n.nordstrommedia.com/id/sr3/23a901e1-6c98-43a2-8b2b-284c7f0b9b12.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/henley-cover-up-dress/7726340?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=600,5 out of 5 stars,(1)
'Ab'Leisure Drawstring High Waist Wide Leg Ponte Pants (Nordstrom Exclusive) (Regular & Petite),Wit & Wisdom,$88.00,https://n.nordstrommedia.com/id/sr3/691e7272-ace6-4645-a5db-b7fe04e9c924.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/ableisure-drawstring-high-waist-wide-leg-ponte-pants-nordstrom-exclusive-regular-petite/7521624?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.4 out of 5 stars,(18)
Illusion Cap Sleeve Gown,Eliza J,$268.00,https://n.nordstrommedia.com/id/sr3/4a5043f1-0e5d-4ac8-9b77-f1abd23fb681.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/eliza-j-illusion-cap-sleeve-gown/7431888?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=410,4.4 out of 5 stars,(21)
Bardot High Slit Maxi Dress,QUIZ,$88.00,https://n.nordstrommedia.com/id/sr3/e048f81d-7d36-406b-a59d-3b9f458957ae.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/bardot-high-slit-maxi-dress/7900301?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=600,No rating,No reviews
Lace Long Sleeve Fit & Flare Cocktail Dress,Mac Duggal,$398.00,https://n.nordstrommedia.com/id/sr3/16ee4ddd-fc27-4621-9611-993bcab3a2e7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/lace-long-sleeve-fit-flare-cocktail-dress/7782755?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=415,5 out of 5 stars,(1)
Chiffon Buckle Palazzo Jumpsuit,QUIZ,$98.00,https://n.nordstrommedia.com/id/sr3/7aa539f6-30b0-404f-b72a-a39fba0f231d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/chiffon-buckle-palazzo-jumpsuit/7900292?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,5 out of 5 stars,(1)
Puff Sleeve Rib T-Shirt,1.STATE,$59.00,https://n.nordstrommedia.com/id/sr3/023cf390-cba5-4db8-9d50-8b131b17eb14.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/1state-puff-sleeve-rib-t-shirt/7797668?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=006,4.3 out of 5 stars,(12)
Tiered Maxi Skirt,Topshop,$58.00,https://n.nordstrommedia.com/id/sr3/4cc1fdc3-94ff-4747-a99e-2c76d81b5034.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/tiered-maxi-skirt/7863528?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,2.8 out of 5 stars,(6)
